ID,HAL ID,Title,Publication Date,Journal/Conference,Document Type,DOI,Authors,I2M Authors,Job Title,Research Groups,Membership Status,External Authors,Affiliations
2161584,hal-02161584,On The Tensor Rank Of Multiplication In Finite Extensions Of Finite Fields And Related Issues In Algebraic Geometry,2019,Unknown,Unknown,Unknown,"Hugues Randriambololona, Jean Chaumine, Julia Pieltant, Matthieu Rambaud, Rolland Robert, Stéphane Ballet","['stephane ballet', 'robert rolland']","['Professeur (PR)', 'Maître de Conférences Émérite (MCFEM H)']",['AGLR'],['Current'],"['hugues randriambololona', 'jean chaumine', 'julia pieltant', 'matthieu rambaud']","[""Laboratoire de Mathématiques d'Orsay"", ""Laboratoire de Géométrie Algébrique et Applications à la Théorie de l'Information"", ""Laboratoire Traitement et Communication de l'Information""]"
2115440,hal-02115440,"Dense Families Of Modular Curves, Prime Numbers And Uniform Symmetric Tensor Rank Of Multiplication In Certain Finite Fields",2019,"Designs, Codes and Cryptography",ART,10.1007/s10623-018-0560-8,"Alexey Zykin, Stéphane Ballet",['stephane ballet'],['Professeur (PR)'],['AGLR'],['Current'],['alexey zykin'],['Institute for Information Transmission Problems']
2159649,hal-02077738,Une Analyse Des Exercices D’Algorithmique Et De Programmation Du Brevet 2017,2019,Repères IREM,ART,Unknown,"Anne Héam, Antoine Meyer, Chloé Ubera, Christophe Declercq, Cécile Prouteau, Emmanuel Beffara, Emmanuel Volte, Fabien Tarissan, Florence Nény, Gaëtan Perrin, Georges Saliba, Jean-Christophe Masseron, Jean-Marc Vincent, Jean-Vincent Loddo, Malika More, Philippe Marquet, Sylviane R. Schwer, Sylvie Alayrangues, Sébastien Daniel, Vincent Pantaloni","['bastien dubail', 'emmanuel beffara']",['Stagiaire (H)'],"['ALEA', 'AGLR']",['Former'],"['anne heam', 'antoine meyer', 'chloe ubera', 'christophe declercq', 'cecile prouteau', 'emmanuel volte', 'fabien tarissan', 'florence neny', 'gaetan perrin', 'georges saliba', 'jean christophe masseron', 'jean marc vincent', 'jean vincent loddo', 'malika more', 'philippe marquet', 'sylviane r. schwer', 'sylvie alayrangues', 'vincent pantaloni']","['IREM de Paris', ""Institut de recherche sur l'enseignement des mathématiques d'Aix-Marseille"", 'Université de Clermont-Ferrand', 'IRES Orléans', 'IREM de Franche-Comté', ""Laboratoire d'Informatique de Paris-Nord"", 'Analyse, Géométrie et Modélisation', 'Institut des Sciences sociales du Politique', 'Université de Lille', ""École supérieure du professorat et de l'éducation - Académie de Nantes"", 'Institut de Recherche sur l’Enseignement des Mathématiques [Grenoble]', 'IREM Aquitaine', 'Université de Poitiers =  University of Poitiers', 'IREM Paris-Nord']"
2112796,hal-02009446,Computing The Double-Gyroaverage Term Incorporating Short-Scale Perturbation And Steep Equilibrium Profile By The Interpolation Algorithm,2019,plasma,ART,10.3390/plasma2020009,"Christophe Steiner, Michel Mehrenberger, Shuangxi Zhang",['michel mehrenberger'],['Professeur (PR)'],['AA'],['Current'],"['christophe steiner', 'shuangxi zhang']",['Institut de Recherche Mathématique Avancée']
2117595,hal-02117595,Semigroup Identities Of Tropical Matrices Through Matrix Ranks,2019,Unknown,Unknown,Unknown,"Glenn Merlet, Zur Izhakian",['glenn merlet'],['Maître de Conférences (MCF H)'],['GDAC'],['Current'],['zur izhakian'],['University of Aberdeen']
2113627,hal-02113627,"An Extremal Property Of The Normal Distribution, With A Discrete Analog",2019,Statistics and Probability Letters,ART,10.1016/j.spl.2018.08.018,"Adrien Saumard, Erwan Hillion, Oliver Johnson",['erwan hillion'],['Maître de Conférences (MCF H)'],['ALEA'],['Current'],"['adrien saumard', 'oliver johnson']","['Centre de Recherche en Economie et Statistique [Bruz]', 'University of Bristol [Bristol]']"
2111813,hal-02111813,Twisted Quadratic Moments For Dirichlet L-Functions At S = 2,2019,Publ. Math. Debrecen,ART,Unknown,Stéphane Louboutin,['stephane louboutin'],['Professeur Émérite (PREM)'],['AGLR'],['Current'],[],[]
1272004,hal-01272004,Large Deviations For Infectious Diseases Models,2018,Unknown,COUV,Unknown,"Etienne Pardoux, Peter Kratz",['etienne pardoux'],['Professeur Émérite (PREM)'],['ALEA'],['Current'],['peter kratz'],['Unknown']
1807199,hal-01807199,On Elo Based Prediction Models For The Fifa Worldcup 2018,2018,Unknown,Unknown,Unknown,"Lorenz A. Gilch, Sebastian Müller",['sebastian muller'],['Maître de Conférences (MCF H)'],['ALEA'],['Current'],['lorenz a. gilch'],['University of Passau']
1811266,hal-01811266,A Muscl-Type Segregated – Explicit Staggered Scheme For The Euler Equations,2018,Computers and Fluids,ART,10.1016/j.compfluid.2018.06.013,"Jean-Claude Latché, L Gastaldo, N Therme, R Herbin †","['jean claude latche', 'raphaele herbin', 'axel gastaldi']","['Professeure (PR)', 'Membre Associé', 'Doctorant (Phd Student)']","['AA', 'AGLR']",['Current'],['n therme'],"[""Centre d'études scientifiques et techniques d'Aquitaine (CESTA-CEA)""]"
1271755,hal-01271755,"Steady States, Fluctuation-Dissipation Theorems And Homogenization For Reversible Diffusions In A Random Environment",2018,Archive for Rational Mechanics and Analysis,ART,10.1007/s00205-018-1245-1,"Andrey Piatnitski, Pierre Mathieu",['pierre mathieu'],['Professeur (PR)'],['ALEA'],['Current'],['andrey piatnitski'],['Narvik University College']
1483619,hal-01483619,Linear Rigidity Of Stationary Stochastic Processes,2018,Ergodic Theory and Dynamical Systems,ART,10.1017/etds.2016.140,"Alexander I. Bufetov, Yanqi Qiu, Yoann Dabrowski",['alexander bufetov'],['Directeur de Recherche (DR)'],['GDAC'],['Current'],"['yanqi qiu', 'yoann dabrowski']","['Institut de Mathématiques de Toulouse UMR5219', 'Probabilités, statistique, physique mathématique']"
1812451,hal-01812451,Exponential Rate For The Contact Process Extinction Time,2018,Unknown,Unknown,Unknown,"Bruno Schapira, Daniel Valesin",['bruno schapira'],['Professeur (PR)'],['ALEA'],['Current'],['daniel valesin'],['University of Groningen [Groningen]']
1272481,hal-01272481,Capacity Of The Range Of Random Walk On Z^D,2018,Transactions of the American Mathematical Society,ART,10.1090/tran/7247,"Amine Asselah, Bruno Schapira, Perla Sousi",['bruno schapira'],['Professeur (PR)'],['ALEA'],['Current'],"['amine asselah', 'perla sousi']","['Department of Pure Mathematics and Mathematical Statistics', ""Laboratoire d'Analyse et de Mathématiques Appliquées""]"
1819321,hal-01819321,Schrodinger Operators With Negative Potentials And Lane-Emden Densities,2018,Journal of Functional Analysis,ART,Unknown,"Berardo Ruffini, Giovanni Franzina, Lorenzo Brasco",['lorenzo brasco'],['Maître de Conférences (MCF H)'],['AA'],['Former'],"['berardo ruffini', 'giovanni franzina']","['Dipartimento di Matematica = Istituto Matematico ""Guido Castelnuovo"" [La Sapienza, Rome]', 'Scuola Normale Superiore di Pisa']"
1819338,hal-01819338,Compact Sobolev Embeddings And Torsion Functions,2018,Unknown,Unknown,Unknown,"Berardo Ruffini, Lorenzo Brasco",['lorenzo brasco'],['Maître de Conférences (MCF H)'],['AA'],['Former'],['berardo ruffini'],['Scuola Normale Superiore di Pisa']
1822216,hal-01822216,Holomorphic Functions With Universal Boundary Behaviour,2018,Unknown,Unknown,10.1016/j.jat.2020.105391,S. Charpentier,['stephane charpentier'],['Maître de Conférences (MCF H)'],['AGT'],['Current'],[],[]
1823311,hal-01422168,Spectral Analysis Of Discrete Elliptic Operators And Applications In Control Theory,2018,Numerische Mathematik,ART,10.1007/s00211-018-0983-1,"Damien Allonsius, Franck Boyer, Morgan Morancey","['morgan morancey', 'damien allonsius', 'franck boyer']","['Maître de Conférences (MCF H)', 'Doctorant (Phd Student)', 'Professeur (PR)']",['AA'],"['Former', 'Current']",[],[]
1150237,hal-01132350,Wave Propagation In Random Waveguides With Long-Range Correlations,2018,Communications in Mathematical Sciences,ART,10.4310/CMS.2018.v16.n6.a4,"Christophe Gomez, Knut Sølna",['christophe gomez'],['Maître de Conférences (MCF H)'],['AA'],['Current'],['knut slna'],['Department of Mathematics [Irvine]']
3455263,hal-03455263,Local Topological Algebraicity With Algebraic Coefficients Of Analytic Sets Or Functions,2018,Algebra & Number Theory,ART,10.2140/ant.2018.12.1215,Guillaume Rond,['guillaume rond'],['Maître de Conférences (MCF H)'],['GDAC'],['Current'],[],[]
1795496,hal-01795496,"Existence, Uniqueness Of The Solution And Convergence Of Nite Volume Approximations For Hyperbolic Scalar Conservation Laws With Multiplicative Noise",2018,Unknown,Unknown,Unknown,"Caroline Bauzet, Julia Charrier, Vincent Castel","['vincent castel', 'caroline bauzet', 'julia charrier']","['Maître de Conférences (MCF F)', 'Doctorant (Phd Student)']",['AA'],"['Former', 'Current']",[],[]
1800514,hal-01800514,Some Topological Characterizations Of Rational Maps And Kleinian Groups,2018,Banach Center Publications,ART,10.4064/bc115-3,Peter Haïssinsky,['peter haissinsky'],['Professeur (PR)'],['GDAC'],['Current'],[],[]
1828139,hal-01828139,Variational Formulation Of Classical And Quantum Models For Intense Laser Pulse Propagation,2018,Annals of Physics,ART,10.1016/j.aop.2018.10.002,"Cristel Chandre, François Mauger, Jonathan Dubois, Maxime Perin, Simon A. Berman, Turgay Uzer","['cristel chandre', 'jonathan dubois']","['Directeur de Recherche (DR)', 'Doctorant (Phd Student)']",['GDAC'],"['Former', 'Current']","['francois mauger', 'maxime perin', 'simon a. berman', 'turgay uzer']","['Georgia Institute of Technology [Atlanta]', 'Louisiana State University [BatonRouge]']"
1505548,hal-01505548,On Multiplicity Of Eigenvalues And Symmetry Of Eigenfunctions Of The P-Laplacian,2018,Topological Methods in Nonlinear Analysis,ART,10.12775/TMNA.2017.055,"Benjamin Audoux, Enea Parini, Vladimir Bobkov","['enea parini', 'benjamin audoux']","['Professeur (PR)', 'Maître de Conférences (MCF H)']","['AA', 'GDAC']",['Current'],['vladimir bobkov'],['Department of Mathematics']
1411252,hal-00475004,Transport Of Finiteness Structures And Applications,2018,Mathematical Structures in Computer Science,ART,10.1017/S0960129516000384,"Christine Tasson, Lionel Vaux",['lionel vaux'],['Maître de Conférences (MCF H)'],['AGLR'],['Current'],['christine tasson'],"['Preuves, Programmes et Systèmes']"
1759546,hal-01352538,A General Bv Existence Result For Conservation Laws With Spatial Heterogeneities,2018,SIAM Journal on Mathematical Analysis,ART,10.1137/17M112628X,"Benedetto Piccoli, Magali Tournus",['magali tournus'],['Maître de Conférences (MCF F)'],['AA'],['Current'],['benedetto piccoli'],['Department of Mathematical Sciences [Camden]']
1408179,hal-01408179,Rapid Stabilization Of A Linearized Bilinear 1-D Schrödinger Equation,2018,Journal de Mathématiques Pures et Appliquées,ART,10.1016/j.matpur.2017.10.006,"Jean-Michel Coron, Ludovick Gagnon, Morgan Morancey",['morgan morancey'],['Maître de Conférences (MCF H)'],['AA'],['Current'],"['jean michel coron', 'ludovick gagnon']","['Laboratoire Jean Alexandre Dieudonné', 'Laboratoire Jacques-Louis Lions']"
1772500,hal-01772500,Universality In Freezing Cellular Automata,2018,Unknown,COMM,10.1007/978-3-319-94418-0_5,"Diego Maldonado, Florent Becker, Guillaume Theyssier, Nicolas Ollinger",['guillaume theyssier'],['Chargé de Recherche (CR)'],['GDAC'],['Current'],"['diego maldonado', 'florent becker', 'nicolas ollinger']","[""Laboratoire d'Informatique Fondamentale d'Orléans""]"
1773662,hal-01587560,Second Order Nonlinear Gyrokinetic Theory : From The Particle To The Gyrocenter,2018,Journal of Plasma Physics,ART,10.1017/S0022377818000430,"Cristel Chandre, Natalia Tronko",['cristel chandre'],['Directeur de Recherche (DR)'],['GDAC'],['Current'],['natalia tronko'],['Max-Planck-Institut für Plasmaphysik [Garching]']
1774875,hal-01501811,Estimating The Division Rate And Kernel In The Fragmentation Equation,2018,"Annales de l'Institut Henri Poincaré C, Analyse non linéaire",ART,10.1016/j.anihpc.2018.03.004,"Magali Tournus, Marie Doumic, Miguel Escobedo",['magali tournus'],['Maître de Conférences (MCF F)'],['AA'],['Current'],"['marie doumic', 'miguel escobedo']","['Modelling and Analysis for Medical and Biological Applications', 'Departamento de Matemáticas [Bilbao]']"
1400339,hal-01400339,Λ-Stability Of Periodic Billiard Orbits,2018,Nonlinearity,ART,10.1088/1361-6544/aacc47,"José Pedro Gaivão, Serge Troubetzkoy",['serge troubetzkoy'],['Professeur (PR)'],['GDAC'],['Current'],['jose pedro gaivao'],"['ISEG, Technical University of Lisbon']"
1396676,hal-01396676,Matrix Factorizations And Curves In P4,2018,Documenta Mathematica,ART,10.25537/dm.2018v23.1895-1924,"Fabio Tanturri, Frank-Olaf Schreyer",['fabio tanturri'],['Doctorant (Phd Student)'],['AGT'],['Former'],['frank olaf schreyer'],['Universität des Saarlandes']
1777412,hal-01777412,Topology Of Real Singularities,2018,Unknown,COUV,Unknown,Nicolas Dutertre,['nicolas dutertre'],['Maître de Conférences (MCF H)'],['AGT'],['Former'],[],[]
1781126,hal-01781126,"Yet Another Characterization Of The Pisot Substitution Conjecture', 'Encore Une Caractérisation De La Conjecture Pisot Pour Les Substitutions",2018,Unknown,Unknown,Unknown,"Paul Mercat, Shigeki Akiyama",['paul mercat'],['Maître de Conférences (MCF H)'],['GDAC'],['Current'],['shigeki akiyama'],['Department of Mathematics']
1392683,hal-01390293,Kawa Lecture Notes On Complex Hyperbolic Geometry,2018,Annales de la Faculté des Sciences de Toulouse. Mathématiques.,ART,Unknown,Erwan Rousseau,['erwan rousseau'],['Professeur (PR)'],['AGT'],['Former'],[],[]
1388405,hal-01388405,On Lang'S Conjecture For Some Product-Quotient Surfaces,2018,"Annali della Scuola Normale Superiore di Pisa, Classe di Scienze",ART,Unknown,"Erwan Rousseau, Juliana Restrepo Velasquez, Julien Grivaux","['julien grivaux', 'velasquez juliana restrepo', 'erwan rousseau']","['Chargé de Recherche (CR)', 'Professeur (PR)', 'Attachée Temporaire d’Enseignement et de Recherche (ATER)']",['AGT'],['Former'],[],[]
1269989,hal-01269989,The Cayley Grassmannian,2018,Journal of Algebra,ART,10.1016/j.jalgebra.2018.02.010,Laurent Manivel,['laurent manivel'],['Professeur (PR)'],['AGT'],['Former'],[],[]
1791120,hal-01391069,Convergence Of Approximations To Stochastic Scalar Conservation Laws,2018,Archive for Rational Mechanics and Analysis,ART,10.1007/s00205-018-1252-2,"Julien Vovelle, Sylvain Dotti",['sylvain dotti'],['Doctorant (Phd Student)'],['AA'],['Former'],['julien vovelle'],"['Modélisation mathématique, calcul scientifique']"
1832265,hal-01382358,The Gradient Discretisation Method,2018,Unknown,OUV,10.1007/978-3-319-79042-8,"Cindy Guichard, Jérôme Droniou, Raphaele Herbin, Robert Eymard, Thierry Gallouët","['raphaele herbin', 'thierry gallouet']","['Professeure (PR)', 'Professeur (PR)']",['AA'],"['Former', 'Current']","['cindy guichard', 'jerome droniou', 'robert eymard']","['School of Mathematical Sciences [Clayton]', 'Laboratoire Jacques-Louis Lions', ""Laboratoire d'Analyse et de Mathématiques Appliquées""]"
1877018,hal-01877018,Random Forests And Networks Analysis,2018,Journal of Statistical Physics,ART,10.1007/s10955-018-2124-8,"Alexandre Gaudilliere, Clothilde Melot, Fabienne Castell, Luca Avena","['clothilde melot', 'alexandre gaudilliere', 'fabienne castell']","['Chargé de Recherche (CR)', 'Maître de Conférences (MCF F)', 'Professeure (PR)']",['ALEA'],['Current'],['luca avena'],['Mathematical institute']
1865378,hal-01865378,Parallel And Circular Flows For The Two-Dimensional Euler Equations *,2018,Séminaire Laurent Schwartz - EDP et applications,ART,10.5802/slsedp.119,"François Hamel, Nikolai Nadirashvili","['francois hamel', 'nikolay nadirashvili']","['Directeur de Recherche Émérite (DREM)', 'Professeur (PR)']",['AA'],['Current'],[],[]
1865467,hal-01865467,Phase Reconstruction For Time-Frequency Inpainting,2018,Unknown,COMM,Unknown,"Ama Marina Kreme, Caroline Chaux, Valentin Emiya","['moulin caroline chaux', 'marina kreme', 'valentin emiya']","['Membre Associé', 'Attachée Temporaire d’Enseignement et de Recherche (ATER)', 'Chargée de Recherche (CR)']",['ALEA'],"['Former', 'Current']",[],[]
1871676,tel-01871676,"Analysis Of Some Nonlocal Models In Population Dynamics', 'Analyse De Modèles Non-Locaux En Dynamique Des Populations",2018,Unknown,THESE,Unknown,Julien Brasseur,['julien brasseur'],['Doctorant (Phd Student)'],['AA'],['Former'],[],[]
1492650,hal-01266567,Differential Uniformity And Second Order Derivatives For Generic Polynomials,2018,Journal of Pure and Applied Algebra,ART,10.1016/j.jpaa.2017.06.009,"Fabien Herbaut, Yves Aubry",['yves aubry'],['Maître de Conférences (MCF H)'],['AGLR'],['Current'],['fabien herbaut'],['Université Nice Sophia Antipolis (1965 - 2019)']
4783591,hal-04783591,Role Of Lactococcus Lactis Pili In Homotypic Interactions Using Single- Molecule Force Spectroscopy,2018,Unknown,COMM,Unknown,"Christine Lafforgue, Etienne Dague, Ibrahima Dramé, Jean-Christophe Piard, Marie-Pierre Chapot-Chartier, Mickaël Castelain",['ibrahima drame'],['PostDoctorant (Postdoctoral Researcher)'],['ALEA'],['Former'],"['christine lafforgue', 'etienne dague', 'jean christophe piard', 'marie pierre chapot chartier', 'mickael castelain']","['Fédération de Recherche Fluides, Energie, Réacteurs, Matériaux et Transferts', 'Unknown', ""MICrobiologie de l'ALImentation au Service de la Santé"", 'Bactéries Lactiques et Pathogènes Opportunistes', 'Transfert, Interface, Mélanges']"
1877256,hal-01877256,An Expanded Model And Application Of The Combined Effect Of Crystal-Size Distribution And Crystal Shape On The Relative Viscosity Of Magmas,2018,Journal of Volcanology and Geothermal Research,ART,10.1016/j.jvolgeores.2018.04.018,"Christoph Helo, Johannes Klein, Jonathan Castro, Lucia Gurioli, Sebastian Mueller, Silja Schweitzer",['sebastian muller'],['Maître de Conférences (MCF H)'],['ALEA'],['Current'],"['christoph helo', 'johannes klein', 'jonathan castro', 'lucia gurioli', 'silja schweitzer']","['Unknown', 'Laboratoire Magmas et Volcans']"
